filename,Solve,Parse,ProofTerm,Steps
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.util.Assert.003.smt2,0.780,4.994,Proofterm: 7.860,113
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.TryFinallyStmt.007.smt2,1.000,14.446,Proofterm: 33.144,773
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.IfStmt.003.smt2,1.272,14.226,Error: ../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.IfStmt.003.smt2 maximum recursion depth exceeded,1121
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.Visitor.061.smt2,0.696,3.185,Proofterm: 1.768,55
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.DefaultVisitor.025.smt2,0.767,17.939,Proofterm: 46.317,2361
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.VisitorArgResult.067.smt2,0.458,5.018,Proofterm: 5.724,101
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ModifierPragmaVec.002.smt2,0.715,22.022,Proofterm: 74.798,2528
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.test.SupertypeTest.004.smt2,0.812,4.359,Proofterm: 7.365,89
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.OnDemandImportDecl.008.smt2,1.161,11.194,Proofterm: 28.638,293
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.Visitor.019.smt2,0.885,4.592,Proofterm: 2.912,55
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.util.Set.003.smt2,0.994,6.998,Proofterm: 8.228,123
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.reader.DescriptorParser.003.smt2,0.421,15.956,Proofterm: 97.053,1326
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.MethodInvocation.008.smt2,0.814,15.894,Proofterm: 41.694,1405
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.TypeSigVec.002.smt2,0.840,20.880,Proofterm: 86.440,3661
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.util.Set.004.smt2,0.701,6.327,Proofterm: 6.372,104
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.TypeCheck.016.smt2,1.260,18.219,Proofterm: 68.671,2689
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.VisitorArgResult.068.smt2,0.280,4.940,Proofterm: 6.583,101
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.util.StackVector.011.smt2,1.387,5.231,Proofterm: 8.824,121
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.Visitor.071.smt2,0.962,3.135,Proofterm: 2.807,55
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.NewArrayExpr.006.smt2,0.689,13.405,Proofterm: 32.515,1312
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.filespace.Resolve_Result.001.smt2,0.544,14.627,Proofterm: 28.792,1084
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.parser.ParseStmt.002.smt2,1.609,25.118,Proofterm: 90.785,6211
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.CompilationUnit.007.smt2,1.158,14.083,Proofterm: 51.677,1887
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.TypeSig.012.smt2,0.701,13.746,Proofterm: 37.847,1703
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.VisitorArgResult.029.smt2,0.775,5.032,Proofterm: 5.700,101
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ImportDeclVec.019.smt2,0.596,13.544,Proofterm: 27.253,1153
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.ast.ASTDecoration.003.smt2,0.933,18.290,Proofterm: 74.164,2200
../smt-lib/UFLIA/simplify2/front_end_suite/javafe.tc.TypeSigVec.016.smt2,0.557,18.510,Proofterm: 130.055,3437
