filename,Solve,Parse,ProofTerm,Steps
../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk002.smt2,2.329,7.526,Proofterm: 233.730,48214
../smt-lib/QF_UF/QG-classification/qg6/gensys_brn_sk007.smt2,4.582,12.114,Error: ../smt-lib/QF_UF/QG-classification/qg6/gensys_brn_sk007.smt2 Timeout,75538
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_sk013.smt2,0.260,3.123,Proofterm: 22.272,10349
../smt-lib/QF_UF/QG-classification/qg6/gensys_brn_sk017.smt2,5.220,16.661,Error: ../smt-lib/QF_UF/QG-classification/qg6/gensys_brn_sk017.smt2 Timeout,87437
../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk008.smt2,9.263,15.119,Error: ../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk008.smt2 Timeout,87532
../smt-lib/QF_UF/QG-classification/qg6/iso_icl001.smt2,0.229,5.962,Proofterm: 19.958,8066
../smt-lib/QF_UF/QG-classification/qg6/iso_brn011.smt2,0.332,3.219,Proofterm: 45.428,10758
../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk004.smt2,3.161,10.666,Error: ../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk004.smt2 Timeout,71024
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk013.smt2,5.754,19.562,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk013.smt2 Timeout,99839
../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk003.smt2,2.389,10.184,Proofterm: 280.918,58563
../smt-lib/QF_UF/QG-classification/qg6/gensys_icl002.smt2,79.172,71.029,Error: ../smt-lib/QF_UF/QG-classification/qg6/gensys_icl002.smt2 Timeout,235941
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_sk001.smt2,0.233,2.418,Proofterm: 16.413,8433
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk005.smt2,8.881,21.387,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk005.smt2 Timeout,234421
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_sk011.smt2,0.283,5.213,Proofterm: 17.893,8449
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk004.smt2,3.497,11.328,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk004.smt2 Timeout,68616
../smt-lib/QF_UF/QG-classification/qg6/iso_icl012.smt2,0.424,6.747,Proofterm: 71.661,13285
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen002.smt2,40.534,29.686,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen002.smt2 Timeout,100949
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_sk008.smt2,0.318,2.445,Proofterm: 17.845,9236
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk009.smt2,16.378,32.913,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk009.smt2 Timeout,232842
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk011.smt2,3.867,14.829,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk011.smt2 Timeout,61013
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_sk012.smt2,0.327,2.264,Proofterm: 20.022,10993
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk001.smt2,60.569,39.660,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk001.smt2 Timeout,156967
../smt-lib/QF_UF/QG-classification/qg6/iso_brn014.smt2,0.365,3.322,Proofterm: 24.178,8433
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_sk007.smt2,0.288,3.324,Proofterm: 20.799,9375
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_sk005.smt2,0.324,6.442,Proofterm: 25.914,9159
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_sk004.smt2,0.367,5.066,Proofterm: 21.452,9756
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk002.smt2,6.404,17.033,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk002.smt2 Timeout,176000
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk001.smt2,97.222,44.947,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk001.smt2 Timeout,320360
../smt-lib/QF_UF/QG-classification/qg6/iso_brn_sk016.smt2,0.262,2.540,Proofterm: 11.259,6357
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk010.smt2,11.062,33.047,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk010.smt2 Timeout,263989
../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk007.smt2,4.315,11.055,Error: ../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk007.smt2 Timeout,79323
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk009.smt2,7.882,23.952,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk009.smt2 Timeout,98334
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_sk002.smt2,0.649,3.462,Proofterm: 37.654,10870
../smt-lib/QF_UF/QG-classification/qg6/iso_icl011.smt2,0.358,2.975,Proofterm: 22.872,9080
../smt-lib/QF_UF/QG-classification/qg6/iso_icl004.smt2,0.415,2.665,Proofterm: 32.650,10751
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen002.smt2,83.482,61.681,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen002.smt2 Timeout,235315
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk004.smt2,10.442,26.880,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk004.smt2 Timeout,241468
../smt-lib/QF_UF/QG-classification/qg6/iso_icl008.smt2,0.339,2.880,Proofterm: 35.714,9472
../smt-lib/QF_UF/QG-classification/qg6/iso_icl009.smt2,0.394,3.150,Proofterm: 40.988,12003
../smt-lib/QF_UF/QG-classification/qg6/iso_brn_sk015.smt2,0.635,1.830,Proofterm: 17.857,8709
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk008.smt2,38.183,40.819,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk008.smt2 Timeout,150624
../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk011.smt2,3.120,10.106,Error: ../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk011.smt2 Timeout,65811
../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk012.smt2,16.918,16.578,Error: ../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk012.smt2 Timeout,103556
../smt-lib/QF_UF/QG-classification/qg6/iso_icl013.smt2,0.478,3.918,Proofterm: 40.865,12154
../smt-lib/QF_UF/QG-classification/qg6/dead_dnd_sk001.smt2,3.470,9.871,Error: ../smt-lib/QF_UF/QG-classification/qg6/dead_dnd_sk001.smt2 Timeout,57953
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk003.smt2,3.423,12.575,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk003.smt2 Timeout,62377
../smt-lib/QF_UF/QG-classification/qg6/iso_brn016.smt2,0.524,2.899,Proofterm: 21.225,7116
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk006.smt2,9.122,22.218,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk006.smt2 Timeout,212033
../smt-lib/QF_UF/QG-classification/qg6/dead_dnd_sk002.smt2,1.668,7.851,Proofterm: 69.954,29538
../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk009.smt2,7.598,18.527,Error: ../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk009.smt2 Timeout,91379
../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk010.smt2,3.059,13.028,Error: ../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk010.smt2 Timeout,60523
../smt-lib/QF_UF/QG-classification/qg6/iso_brn_sk011.smt2,0.574,3.231,Proofterm: 39.008,11243
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk002.smt2,3.134,9.804,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk002.smt2 Timeout,54310
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk012.smt2,35.836,40.704,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk012.smt2 Timeout,275143
../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk001.smt2,38.179,35.067,Error: ../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk001.smt2 Timeout,136236
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk011.smt2,10.771,26.213,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk011.smt2 Timeout,249396
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_repgen_sk008.smt2,NO PROOF (veriT),,,
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_sk009.smt2,0.480,3.124,Proofterm: 40.770,11280
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_sk006.smt2,0.501,3.035,Proofterm: 37.203,9928
../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk005.smt2,4.229,13.717,Error: ../smt-lib/QF_UF/QG-classification/qg6/iso_icl_nogen_sk005.smt2 Timeout,75302
../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk006.smt2,3.287,10.151,Error: ../smt-lib/QF_UF/QG-classification/qg6/gensys_icl_sk006.smt2 Timeout,66652
../smt-lib/QF_UF/QG-classification/qg5/gensys_icl676.smt2,1.236,4.879,Proofterm: 129.637,15112
../smt-lib/QF_UF/QG-classification/qg5/gensys_brn284.smt2,0.741,9.161,Proofterm: 34.907,9164
../smt-lib/QF_UF/QG-classification/qg5/iso_icl900.smt2,0.370,1.981,Proofterm: 7.888,3786
../smt-lib/QF_UF/QG-classification/qg5/gensys_icl968.smt2,2.351,9.724,Error: ../smt-lib/QF_UF/QG-classification/qg5/gensys_icl968.smt2 Timeout,31188
../smt-lib/QF_UF/QG-classification/qg5/iso_icl746.smt2,0.289,5.271,Proofterm: 11.707,6298
../smt-lib/QF_UF/QG-classification/qg5/gensys_icl997.smt2,4.671,10.286,Error: ../smt-lib/QF_UF/QG-classification/qg5/gensys_icl997.smt2 Timeout,37294
../smt-lib/QF_UF/QG-classification/qg5/iso_icl1257.smt2,0.210,2.744,Proofterm: 13.913,4229
../smt-lib/QF_UF/QG-classification/qg5/iso_icl291.smt2,0.329,1.249,Proofterm: 14.685,4525
../smt-lib/QF_UF/QG-classification/qg5/gensys_icl762.smt2,4.482,13.595,Error: ../smt-lib/QF_UF/QG-classification/qg5/gensys_icl762.smt2 Timeout,41880
../smt-lib/QF_UF/QG-classification/qg5/iso_brn1224.smt2,0.488,4.027,Proofterm: 5.532,3740
../smt-lib/QF_UF/QG-classification/qg5/iso_icl429.smt2,0.468,3.760,Proofterm: 15.783,4647
../smt-lib/QF_UF/QG-classification/qg5/iso_icl079.smt2,0.282,2.754,Proofterm: 16.576,5623
../smt-lib/QF_UF/QG-classification/qg5/iso_icl221.smt2,0.539,5.153,Proofterm: 5.099,3354
../smt-lib/QF_UF/QG-classification/qg5/iso_icl928.smt2,0.467,4.970,Proofterm: 11.642,5967
../smt-lib/QF_UF/QG-classification/qg5/gensys_icl285.smt2,0.666,6.382,Proofterm: 39.195,10415
../smt-lib/QF_UF/QG-classification/qg5/gensys_icl767.smt2,0.893,3.997,Proofterm: 92.853,15811
../smt-lib/QF_UF/QG-classification/qg5/iso_icl1234.smt2,0.322,3.474,Proofterm: 18.612,5117
../smt-lib/QF_UF/QG-classification/qg5/iso_brn579.smt2,0.196,2.872,Proofterm: 19.507,5529
../smt-lib/QF_UF/QG-classification/qg5/gensys_icl433.smt2,1.598,6.672,Proofterm: 207.236,22003
../smt-lib/QF_UF/QG-classification/qg5/gensys_icl118.smt2,1.354,6.334,Proofterm: 231.669,17485
../smt-lib/QF_UF/QG-classification/qg5/iso_icl1116.smt2,0.463,1.643,Proofterm: 7.329,4351
../smt-lib/QF_UF/QG-classification/qg5/gensys_icl080.smt2,2.074,6.978,Proofterm: 274.955,21250
../smt-lib/QF_UF/QG-classification/qg5/gensys_icl847.smt2,2.679,8.935,Error: ../smt-lib/QF_UF/QG-classification/qg5/gensys_icl847.smt2 Timeout,33962
../smt-lib/QF_UF/QG-classification/qg5/iso_icl518.smt2,0.367,4.969,Proofterm: 12.424,6714
../smt-lib/QF_UF/QG-classification/qg5/iso_icl888.smt2,0.469,2.599,Proofterm: 9.988,6475
../smt-lib/QF_UF/QG-classification/qg5/iso_brn965.smt2,0.479,5.078,Proofterm: 13.987,6496
../smt-lib/QF_UF/QG-classification/qg5/iso_icl492.smt2,0.576,1.666,Proofterm: 4.322,3303
../smt-lib/QF_UF/QG-classification/qg5/iso_icl104.smt2,0.339,2.240,Proofterm: 6.846,4021
../smt-lib/QF_UF/QG-classification/qg5/iso_icl288.smt2,0.218,1.230,Proofterm: 6.973,4199
../smt-lib/QF_UF/QG-classification/qg5/gensys_icl1046.smt2,1.258,5.868,Proofterm: 196.521,20041
../smt-lib/QF_UF/QG-classification/qg5/gensys_icl352.smt2,1.265,4.147,Proofterm: 203.630,19885
../smt-lib/QF_UF/QG-classification/qg5/iso_icl1241.smt2,0.773,1.774,Proofterm: 5.543,3314
../smt-lib/QF_UF/QG-classification/qg5/iso_icl740.smt2,0.473,2.093,Proofterm: 9.222,5103
