filename,Solve,Parse,Eval,Steps
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex4500_2400_100.smt2,0.105,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex3240_2400_100.smt2,0.142,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex2000_2400_100.smt2,0.096,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex2680_2400_100.smt2,0.103,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex4300_2400_100.smt2,0.126,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex2640_2400_100.smt2,0.129,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex2800_2400_100.smt2,0.209,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex2480_2400_100.smt2,0.096,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex2320_2400_100.smt2,0.127,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex3300_2400_100.smt2,0.152,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex4160_2400_100.smt2,0.119,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex4040_2400_100.smt2,0.124,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex2580_2400_100.smt2,0.139,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex3860_2400_100.smt2,0.142,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex3520_2400_100.smt2,0.123,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex3140_2400_100.smt2,0.130,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex3200_2400_100.smt2,0.345,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex3920_2400_100.smt2,0.135,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex4860_2400_100.smt2,0.130,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex4240_2400_100.smt2,0.122,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex4180_2400_100.smt2,0.111,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex3080_2400_100.smt2,0.120,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex3960_2400_100.smt2,0.315,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex2720_2400_100.smt2,0.121,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex4540_2400_100.smt2,0.306,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex4640_2400_100.smt2,0.152,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex4320_2400_100.smt2,0.134,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex4520_2400_100.smt2,0.114,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex3600_2400_100.smt2,0.121,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex3420_2400_100.smt2,0.103,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex4740_2400_100.smt2,0.107,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex3120_2400_100.smt2,0.317,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex2300_2400_100.smt2,0.222,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex4020_2400_100.smt2,0.112,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex2780_2400_100.smt2,0.116,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex4080_2400_100.smt2,0.308,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex2740_2400_100.smt2,0.113,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex4840_2400_100.smt2,0.121,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/check/bignum_lia1.smt2,0.055,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/check/int_incompleteness2.smt2,0.261,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/check/int_incompleteness1.smt2,0.252,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/check/int_incompleteness3.smt2,0.154,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/tightrhombus/tightrhombus-273-245-1.smt2,0.144,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/tightrhombus/tightrhombus-273-245-2.smt2,0.617,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/tightrhombus/tightrhombus-283-245-0.smt2,0.059,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/tightrhombus/tightrhombus-273-245-0.smt2,0.068,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/tightrhombus/tightrhombus-283-245-1.smt2,0.059,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc002.smt2,6.404,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc004.smt2,18.608,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc006.smt2,30.998,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_bgmc004.smt2,2.463,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_bgmc002.smt2,0.439,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_blmc000.smt2,1.246,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_live_blmc002.smt2,5.784,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_bgmc003.smt2,0.836,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_safe_bgmc005.smt2,2.520,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/Averest/parallel_prefix_sum/ParallelPrefixSum_live_bgmc003.smt2,1.161,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/calypto/problem-004350.cvc.1.smt2, 1.206, 7.126, Error: ../smt-lib/QF_LIA/calypto/problem-004350.cvc.1.smt2 currently lia_generic is not supported," 910
../smt-lib/QF_LIA/calypto/problem-004350.cvc.1.smt2", 1.206, 7.126, Proofterm: 17.800, 91
../smt-lib/QF_LIA/calypto/problem-001553.cvc.1.smt2,0.125,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/calypto/problem-004299.cvc.1.smt2, 1.215, 7.222, Error: ../smt-lib/QF_LIA/calypto/problem-004299.cvc.1.smt2 currently lia_generic is not supported," 802
../smt-lib/QF_LIA/calypto/problem-004299.cvc.1.smt2", 1.215, 7.222, Proofterm: 16.789, 80
../smt-lib/QF_LIA/calypto/problem-004316.cvc.1.smt2, 1.193, 5.853, Error: ../smt-lib/QF_LIA/calypto/problem-004316.cvc.1.smt2 currently lia_generic is not supported," 910
../smt-lib/QF_LIA/calypto/problem-004316.cvc.1.smt2", 1.193, 5.853, Proofterm: 17.448, 91
../smt-lib/QF_LIA/calypto/problem-004337.cvc.1.smt2, 1.841, 10.092, Error: ../smt-lib/QF_LIA/calypto/problem-004337.cvc.1.smt2 currently lia_generic is not supported," 910
../smt-lib/QF_LIA/calypto/problem-004337.cvc.1.smt2", 1.841, 10.092, Proofterm: 13.804, 91
../smt-lib/QF_LIA/calypto/problem-004353.cvc.1.smt2, 0.121, 4.126, Error: ../smt-lib/QF_LIA/calypto/problem-004353.cvc.1.smt2 currently lia_generic is not supported," 802
../smt-lib/QF_LIA/calypto/problem-004353.cvc.1.smt2", 0.121, 4.126, Proofterm: 3.502, 80
../smt-lib/QF_LIA/calypto/problem-002673.cvc.1.smt2, 1.078, 3.932, Error: ../smt-lib/QF_LIA/calypto/problem-002673.cvc.1.smt2 currently lia_generic is not supported," 935
../smt-lib/QF_LIA/calypto/problem-002673.cvc.1.smt2", 1.078, 3.932, Proofterm: 18.690, 93
../smt-lib/QF_LIA/calypto/problem-004344.cvc.1.smt2, 6.308, 7.844, Error: ../smt-lib/QF_LIA/calypto/problem-004344.cvc.1.smt2 currently lia_generic is not supported," 802
../smt-lib/QF_LIA/calypto/problem-004344.cvc.1.smt2", 6.308, 7.844, Proofterm: 4.320, 80
../smt-lib/QF_LIA/calypto/problem-004346.cvc.1.smt2, 0.030, 2.725, Error: ../smt-lib/QF_LIA/calypto/problem-004346.cvc.1.smt2 currently lia_generic is not supported," 910
../smt-lib/QF_LIA/calypto/problem-004346.cvc.1.smt2", 0.030, 2.725, Proofterm: 3.916, 91
../smt-lib/QF_LIA/calypto/problem-001542.cvc.1.smt2,0.130,TIMEOUT,TIMEOUT,
../smt-lib/QF_LIA/calypto/problem-002666.cvc.1.smt2, 0.838, 3.682, Error: ../smt-lib/QF_LIA/calypto/problem-002666.cvc.1.smt2 currently lia_generic is not supported," 843
../smt-lib/QF_LIA/calypto/problem-002666.cvc.1.smt2", 0.838, 3.682, Proofterm: 8.625, 84
../smt-lib/QF_LIA/calypto/problem-006045.cvc.1.smt2, 0.951, 6.026, Error: ../smt-lib/QF_LIA/calypto/problem-006045.cvc.1.smt2 currently lia_generic is not supported," 6038
../smt-lib/QF_LIA/calypto/problem-006045.cvc.1.smt2", 0.951, 6.026, Proofterm: 3.838, 603
../smt-lib/QF_LIA/calypto/problem-002267.cvc.1.smt2, 1.076, 4.212, Error: ../smt-lib/QF_LIA/calypto/problem-002267.cvc.1.smt2 currently lia_generic is not supported," 1557
../smt-lib/QF_LIA/calypto/problem-002267.cvc.1.smt2", 1.076, 4.212, Proofterm: 5.513, 155
../smt-lib/QF_LRA/meti-tarski/sqrt/problem/sqrt-problem-Melquiond2-chunk-0027.smt2, 0.917, 2.042, Proofterm: 0.379, 2
../smt-lib/QF_LRA/meti-tarski/sqrt/problem/sqrt-problem-Melquiond2-chunk-0051.smt2, 0.050, 2.271, Proofterm: 0.242, 2
../smt-lib/QF_LRA/meti-tarski/sqrt/problem/sqrt-problem-Melquiond2-chunk-0048.smt2, 0.051, 2.067, Proofterm: 0.153, 2
../smt-lib/QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0126.smt2, 0.050, 1.331, Proofterm: 0.304, 3
../smt-lib/QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0108.smt2, 0.011, 2.358, Proofterm: 0.359, 5
../smt-lib/QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0061.smt2, 0.025, 1.705, Proofterm: 0.238, 2
../smt-lib/QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0016.smt2, 0.050, 1.503, Proofterm: 0.409, 3
../smt-lib/QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0062.smt2, 0.053, 1.338, Proofterm: 0.325, 2
../smt-lib/QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0015.smt2, 0.107, 1.130, Proofterm: 0.560, 3
../smt-lib/QF_LRA/meti-tarski/sqrt/1mcosq/7/sqrt-1mcosq-7-chunk-0091.smt2, 0.023, 1.303, Proofterm: 0.331, 2
../smt-lib/QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0707.smt2, 0.020, 1.385, Proofterm: 0.249, 3
../smt-lib/QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0415.smt2, 0.024, 1.321, Proofterm: 0.301, 3
../smt-lib/QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0029.smt2, 0.023, 1.337, Proofterm: 0.397, 3
../smt-lib/QF_LRA/meti-tarski/sqrt/1mcosq/8/sqrt-1mcosq-8-chunk-0035.smt2, 0.051, 1.544, Proofterm: 0.252, 3
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0102.smt2, 0.051, 1.941, Proofterm: 0.455, 6
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0115.smt2, 0.068, 1.973, Proofterm: 0.333, 4
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0090.smt2, 0.050, 1.778, Proofterm: 0.414, 6
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0047.smt2, 0.067, 1.524, Proofterm: 0.348, 2
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0040.smt2, 0.011, 1.346, Proofterm: 0.208, 4
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0061.smt2, 0.052, 1.901, Proofterm: 0.286, 5
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0117.smt2, 0.052, 1.268, Proofterm: 0.199, 3
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0052.smt2, 0.023, 1.491, Proofterm: 0.242, 3
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0145.smt2, 0.015, 1.290, Proofterm: 0.191, 4
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0033.smt2, 1.078, 2.432, Proofterm: 0.438, 4
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0071.smt2, 0.023, 1.857, Proofterm: 0.203, 4
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0088.smt2, 0.024, 1.779, Proofterm: 0.219, 5
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0019.smt2, 0.050, 1.156, Proofterm: 0.456, 2
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0099.smt2, 0.150, 3.201, Proofterm: 0.266, 6
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0027.smt2, 0.021, 1.181, Proofterm: 0.185, 2
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0044.smt2, 0.054, 1.516, Proofterm: 0.407, 4
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0097.smt2, 0.024, 1.278, Proofterm: 0.548, 5
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0147.smt2, 0.022, 1.782, Proofterm: 0.259, 4
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0046.smt2, 0.022, 1.522, Proofterm: 0.394, 4
../smt-lib/QF_LRA/meti-tarski/polypaver/bench-exp-3d/polypaver-bench-exp-3d-chunk-0059.smt2, 0.023, 1.500, Proofterm: 0.268, 3
../smt-lib/QF_LRA/meti-tarski/log/fun-ineq/log-fun-ineq-g-chunk-0010.smt2, 0.023, 1.109, Proofterm: 0.193, 1
../smt-lib/QF_LRA/meti-tarski/log/fun-ineq/log-fun-ineq-g-chunk-0038.smt2, 0.016, 1.445, Proofterm: 0.103, 1
../smt-lib/QF_LRA/meti-tarski/asin/8/vars4/asin-8-vars4-chunk-0022.smt2, 0.019, 1.547, Proofterm: 0.110, 2
../smt-lib/QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0024.smt2, 0.016, 2.306, Proofterm: 0.484, 4
../smt-lib/QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0018.smt2, 0.024, 1.586, Proofterm: 0.667, 3
../smt-lib/QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0020.smt2, 0.013, 1.858, Proofterm: 2.286, 2
../smt-lib/QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0023.smt2, 0.078, 3.060, Proofterm: 0.386, 6
../smt-lib/QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0016.smt2, 0.024, 1.547, Proofterm: 0.391, 3
../smt-lib/QF_LRA/meti-tarski/bottom-plate-mixer/bottom-plate-mixer-chunk-0025.smt2, 0.018, 1.125, Proofterm: 0.547, 2
../smt-lib/QF_LRA/meti-tarski/CMOS/CMOS-opamp-chunk-0024.smt2, 0.059, 1.157, Proofterm: 0.319, 3
../smt-lib/QF_LRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0030.smt2, 0.020, 2.840, Proofterm: 0.124, 1
../smt-lib/QF_LRA/meti-tarski/atan/problem/1/atan-problem-1-chunk-0014.smt2, 0.017, 1.623, Proofterm: 0.273, 1
../smt-lib/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0009.smt2, 0.148, 2.976, Proofterm: 0.955, 1
../smt-lib/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0118.smt2, 0.067, 1.972, Proofterm: 0.089, 1
../smt-lib/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0109.smt2, 0.018, 1.531, Proofterm: 0.289, 1
../smt-lib/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0106.smt2, 0.027, 2.965, Proofterm: 0.102, 1
../smt-lib/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0030.smt2, 0.014, 1.295, Proofterm: 0.253, 2
../smt-lib/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0126.smt2, 0.022, 1.318, Proofterm: 0.228, 1
../smt-lib/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0036.smt2, 0.016, 1.946, Proofterm: 0.096, 1
../smt-lib/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0016.smt2, 0.010, 0.970, Proofterm: 0.090, 1
../smt-lib/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0059.smt2, 0.125, 5.755, Proofterm: 0.112, 1
../smt-lib/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0132.smt2, 0.009, 1.353, Proofterm: 0.299, 3
../smt-lib/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0032.smt2, 0.015, 1.596, Proofterm: 0.175, 2
../smt-lib/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0039.smt2, 0.082, 2.643, Proofterm: 0.113, 1
../smt-lib/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0131.smt2, 0.021, 1.710, Proofterm: 0.299, 3
../smt-lib/QF_LRA/meti-tarski/atan/problem/2/weak2/atan-problem-2-weak2-chunk-0037.smt2, 0.147, 4.851, Proofterm: 0.677, 2
../smt-lib/QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0072.smt2, 0.101, 2.102, Proofterm: 0.170, 2
../smt-lib/QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0048.smt2, 0.046, 1.363, Proofterm: 0.115, 2
../smt-lib/QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0041.smt2, 0.024, 2.726, Proofterm: 0.203, 2
../smt-lib/QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0006.smt2, 0.072, 3.399, Proofterm: 0.154, 2
../smt-lib/QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0058.smt2, 0.021, 1.131, Proofterm: 0.287, 2
../smt-lib/QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0037.smt2, 0.015, 1.460, Proofterm: 0.244, 5
../smt-lib/QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0060.smt2, 0.008, 2.460, Proofterm: 0.121, 2
../smt-lib/QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0074.smt2, 0.143, 2.899, Proofterm: 0.137, 2
../smt-lib/QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0040.smt2, 0.094, 3.083, Proofterm: 0.509, 4
../smt-lib/QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0046.smt2, 0.127, 2.202, Proofterm: 0.136, 2
../smt-lib/QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0042.smt2, 0.413, 3.277, Proofterm: 0.248, 4
../smt-lib/QF_LRA/meti-tarski/cbrt/3/cbrt-problem-3-chunk-0044.smt2, 0.050, 1.561, Proofterm: 0.289, 2
../smt-lib/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0081.smt2, 0.020, 2.896, Proofterm: 0.157, 3
../smt-lib/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0052.smt2, 0.021, 1.313, Proofterm: 0.437, 3
../smt-lib/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0054.smt2, 0.013, 1.726, Proofterm: 0.152, 3
../smt-lib/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0049.smt2, 0.031, 1.860, Proofterm: 0.748, 3
../smt-lib/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0045.smt2, 0.013, 1.810, Proofterm: 0.337, 5
../smt-lib/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0048.smt2, 0.013, 1.275, Proofterm: 0.307, 5
../smt-lib/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0012.smt2, 0.222, 2.503, Proofterm: 0.196, 3
../smt-lib/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0098.smt2, 0.148, 2.819, Proofterm: 0.241, 3
../smt-lib/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0068.smt2, 0.312, 1.980, Proofterm: 0.168, 3
../smt-lib/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0099.smt2, 0.133, 1.734, Proofterm: 1.581, 3
../smt-lib/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0083.smt2, 0.009, 1.541, Proofterm: 0.149, 3
../smt-lib/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0056.smt2, 0.161, 3.033, Proofterm: 0.895, 3
../smt-lib/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0050.smt2, 0.012, 1.639, Proofterm: 0.508, 5
../smt-lib/QF_LRA/meti-tarski/cbrt/3/weak/cbrt-problem-3-weak-chunk-0066.smt2, 0.152, 2.902, Proofterm: 0.170, 3
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0046.smt2, 0.020, 1.336, Proofterm: 0.299, 3
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0048.smt2, 0.015, 2.338, Proofterm: 0.162, 3
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0049.smt2, 0.156, 2.882, Proofterm: 0.102, 2
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0070.smt2, 0.022, 1.129, Proofterm: 0.548, 2
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0069.smt2, 0.154, 3.151, Proofterm: 0.182, 3
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0016.smt2, 0.031, 1.345, Proofterm: 0.494, 2
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0013.smt2, 0.023, 1.542, Proofterm: 0.187, 2
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0041.smt2, 0.571, 5.810, Proofterm: 0.242, 2
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/sin-problem-7-chunk-0032.smt2, 0.147, 2.935, Proofterm: 0.146, 2
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0040.smt2, 0.215, 2.508, Proofterm: 0.250, 2
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0059.smt2, 0.011, 3.635, Proofterm: 0.320, 4
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0039.smt2, 0.016, 1.763, Proofterm: 0.315, 2
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0089.smt2, 0.108, 1.841, Proofterm: 1.183, 4
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0038.smt2, 0.016, 2.918, Proofterm: 0.233, 3
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0011.smt2, 0.008, 1.455, Proofterm: 0.180, 3
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0033.smt2, 0.152, 2.828, Proofterm: 0.216, 2
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0074.smt2, 0.150, 3.062, Proofterm: 0.235, 4
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0068.smt2, 0.152, 3.152, Proofterm: 0.427, 4
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0062.smt2, 0.164, 2.919, Proofterm: 1.734, 5
../smt-lib/QF_LRA/meti-tarski/sin/problem/7/weak/sin-problem-7-weak-chunk-0095.smt2, 0.119, 1.827, Proofterm: 1.713, 5
