filename,Solve,Parse,ProofTerm,Steps
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1233.smt2,0.434,2.570,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1233.smt2 Timeout 300.00713200797327,3444,2022-05-08 12:12:13
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2122.smt2,0.146,3.416,Proofterm: 21.697,1704,2022-05-08 12:07:35
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1229.smt2,0.373,2.944,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1229.smt2 Timeout 300.00774863397237,3440,2022-05-08 12:12:13
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2124.smt2,0.156,1.901,Proofterm: 19.770,1709,2022-05-08 12:07:32
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1213.smt2,0.435,2.119,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1213.smt2 Timeout 300.0028718690155,3420,2022-05-08 12:12:13
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1212.smt2,0.451,2.780,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1212.smt2 Timeout 300.00828311999794,3417,2022-05-08 12:12:13
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2130.smt2,0.176,2.386,Proofterm: 23.775,1744,2022-05-08 12:07:37
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2126.smt2,0.173,3.578,Proofterm: 36.001,1721,2022-05-08 12:07:50
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1243.smt2,0.445,3.429,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1243.smt2 Timeout 300.009621625999,3456,2022-05-08 12:12:14
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1223.smt2,0.392,2.849,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1223.smt2 Timeout 300.0115760299377,3432,2022-05-08 12:12:14
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2140.smt2,0.158,1.963,Proofterm: 59.851,1603,2022-05-08 12:08:12
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1577.smt2,1.796,6.062,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1577.smt2 currently lia_generic is not supported 272.09342834097333,8032,2022-05-08 12:11:51
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1141.smt2,0.352,1.709,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1141.smt2 currently lia_generic is not supported 64.67874145100359,3103,2022-05-08 12:08:17
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2138.smt2,0.171,2.035,Proofterm: 36.242,1791,2022-05-08 12:07:49
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1234.smt2,0.428,2.221,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1234.smt2 Timeout 300.0038938479265,3445,2022-05-08 12:12:13
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2133.smt2,0.159,2.463,Proofterm: 13.972,1758,2022-05-08 12:07:27
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1242.smt2,0.421,2.226,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1242.smt2 Timeout 300.0083145890385,3452,2022-05-08 12:12:13
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1218.smt2,0.497,2.381,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1218.smt2 Timeout 300.00305403000675,3426,2022-05-08 12:12:14
../smt-lib/QF_LIA/convert/convert-tiff2jpg-query-1831.smt2,0.055,1.055,Proofterm: 1.087,269,2022-05-08 12:07:13
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1238.smt2,0.424,1.930,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1238.smt2 Timeout 300.0033944370225,3450,2022-05-08 12:12:13
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2139.smt2,0.183,2.094,Proofterm: 31.253,1793,2022-05-08 12:07:44
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2134.smt2,0.237,3.177,Proofterm: 33.425,1774,2022-05-08 12:07:48
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2136.smt2,0.180,2.053,Proofterm: 31.926,1779,2022-05-08 12:07:45
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1222.smt2,0.442,2.038,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1222.smt2 Timeout 300.00276983506046,3430,2022-05-08 12:12:13
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1214.smt2,0.415,2.462,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1214.smt2 Timeout 300.0046103069326,3419,2022-05-08 12:12:14
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2132.smt2,0.172,2.568,Proofterm: 30.386,1756,2022-05-08 12:07:44
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2120.smt2,0.183,2.105,Proofterm: 17.148,1686,2022-05-08 12:07:30
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2121.smt2,0.176,2.292,Proofterm: 30.678,1688,2022-05-08 12:07:44
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1237.smt2,0.386,2.752,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1237.smt2 Timeout 300.00388335995376,3448,2022-05-08 12:12:15
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1227.smt2,0.392,2.650,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1227.smt2 Timeout 300.0032170400955,3436,2022-05-08 12:12:15
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1209.smt2,0.465,2.452,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1209.smt2 Timeout 300.0028189640725,3414,2022-05-08 12:12:14
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1217.smt2,0.375,3.017,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1217.smt2 Timeout 300.0093270369107,3424,2022-05-08 12:12:15
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1232.smt2,0.421,2.495,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1232.smt2 Timeout 300.00353359396104,3442,2022-05-08 12:12:14
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-2141.smt2,0.236,2.596,Proofterm: 65.617,1610,2022-05-08 12:08:20
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1228.smt2,0.410,2.153,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1228.smt2 Timeout 300.00295125192497,3438,2022-05-08 12:12:14
../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1239.smt2,0.468,2.538,Error: ../smt-lib/QF_LIA/convert/convert-jpg2gif-query-1239.smt2 Timeout 300.0079605450155,3452,2022-05-08 12:12:15
../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/benchmark14_linear-O0.smt2,76.873,11.905,Error: ../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/benchmark14_linear-O0.smt2 Timeout 300.07471771899145,72155,2022-05-08 12:13:46
../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/benchmark23_conjunctive-O0.smt2,103.168,10.692,Error: ../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/benchmark23_conjunctive-O0.smt2 Timeout 300.08515558589716,83286,2022-05-08 12:14:13
../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/mono-crafted_1-O0.smt2,34.568,58.291,Error: ../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/mono-crafted_1-O0.smt2 Timeout 300.2989746480016,55828,2022-05-08 12:14:09
../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/count_up_down-1-O0.smt2,7.342,11.218,Proofterm: 246.861,25038,2022-05-08 12:11:41
../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/underapprox_2-2-O0.smt2,5.377,14.696,Proofterm: 218.848,28283,2022-05-08 12:11:20
../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/mono-crafted_3-O0.smt2,37.625,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:08:50
../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/mono-crafted_8-O0.smt2,25.678,54.799,Error: ../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/mono-crafted_8-O0.smt2 Timeout 300.1119642680278,44287,2022-05-08 12:14:07
../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/gr2006-O0.smt2,70.081,PARSING ERROR (HolPy) Timeout,,,2022-05-08 12:10:28
../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/benchmark37_conjunctive-O0.smt2,82.107,12.542,Error: ../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/benchmark37_conjunctive-O0.smt2 Timeout 300.0681616429938,83483,2022-05-08 12:13:54
../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/invert_string-3-O0.smt2,7.606,31.167,Error: ../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/invert_string-3-O0.smt2 maximum recursion depth exceeded 114.22307001799345,125646,2022-05-08 12:09:49
../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/simple_vardep_1-O0.smt2,46.784,30.506,Proofterm: 290.582,39230,2022-05-08 12:13:39
../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/benchmark26_linear-O0.smt2,50.271,19.481,Error: ../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/benchmark26_linear-O0.smt2 Timeout 300.07378563599195,71869,2022-05-08 12:13:34
../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/cggmp2005-O0.smt2,43.648,14.612,Error: ../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/cggmp2005-O0.smt2 maximum recursion depth exceeded 201.75859601900447,26435,2022-05-08 12:11:44
../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/deep-nested-O0.smt2,1.585,11.153,Error: ../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/deep-nested-O0.smt2 maximum recursion depth exceeded 236.333870404982,37901,2022-05-08 12:11:23
../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/cggmp2005b-O0.smt2,16.897,50.546,Error: ../smt-lib/QF_LIA/20210219-Dartagnan/ReachSafety-Loops/cggmp2005b-O0.smt2 Timeout 300.10909378901124,39005,2022-05-08 12:13:23
../smt-lib/QF_LIA/slacks/25-31.slack.smt2,0.703,0.682,Error: ../smt-lib/QF_LIA/slacks/25-31.slack.smt2 currently lia_generic is not supported 0.7705005119787529,371,2022-05-08 12:07:16
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex14400_2600_100.smt2,1.569,2.816,Proofterm: 14.184,3879,2022-05-08 12:07:34
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex8700_2600_100.smt2,0.147,2.570,Proofterm: 20.186,4036,2022-05-08 12:07:36
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex9700_2600_100.smt2,0.142,1.864,Proofterm: 13.627,4082,2022-05-08 12:07:29
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex12100_2600_100.smt2,0.157,1.867,Proofterm: 35.989,4316,2022-05-08 12:07:52
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex9400_2600_100.smt2,0.136,3.080,Proofterm: 14.171,4024,2022-05-08 12:07:31
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex10100_2600_100.smt2,0.141,2.228,Proofterm: 14.725,4076,2022-05-08 12:07:31
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex10500_2600_100.smt2,0.134,4.064,Proofterm: 31.290,4160,2022-05-08 12:07:50
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex7300_2600_100.smt2,0.125,2.270,Proofterm: 12.598,4012,2022-05-08 12:07:29
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex7600_2600_100.smt2,0.152,2.705,Proofterm: 13.789,4036,2022-05-08 12:07:31
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex9100_2600_100.smt2,0.140,2.929,Proofterm: 18.784,4082,2022-05-08 12:07:36
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex12300_2600_100.smt2,0.149,2.823,Proofterm: 38.154,4316,2022-05-08 12:07:56
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex5400_2600_100.smt2,0.215,2.834,Proofterm: 16.498,4002,2022-05-08 12:07:35
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex5200_2600_100.smt2,0.158,4.004,Proofterm: 15.760,3978,2022-05-08 12:07:35
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex13300_2600_100.smt2,0.221,2.372,Proofterm: 27.532,4278,2022-05-08 12:07:46
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex9600_2600_100.smt2,0.299,3.712,Proofterm: 24.639,4082,2022-05-08 12:07:44
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex8400_2600_100.smt2,0.132,2.869,Proofterm: 16.227,4036,2022-05-08 12:07:35
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex10200_2600_100.smt2,0.174,2.076,Proofterm: 19.434,4076,2022-05-08 12:07:38
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex9900_2600_100.smt2,0.162,2.572,Proofterm: 23.044,4134,2022-05-08 12:07:42
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex6600_2600_100.smt2,0.144,1.911,Proofterm: 15.526,4026,2022-05-08 12:07:34
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex10400_2600_100.smt2,0.132,1.833,Proofterm: 20.701,4134,2022-05-08 12:07:39
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex13600_2600_100.smt2,3.088,3.499,Proofterm: 17.019,3901,2022-05-08 12:07:42
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex8800_2600_100.smt2,0.184,1.851,Proofterm: 17.691,4060,2022-05-08 12:07:37
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex12500_2600_100.smt2,0.185,2.117,Proofterm: 33.221,4270,2022-05-08 12:07:53
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex13100_2600_100.smt2,0.142,2.585,Proofterm: 27.109,4207,2022-05-08 12:07:47
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex14300_2600_100.smt2,1.952,2.261,Proofterm: 11.545,3895,2022-05-08 12:07:34
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex5500_2600_100.smt2,0.168,2.934,Proofterm: 17.698,4002,2022-05-08 12:07:39
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex12600_2600_100.smt2,0.191,1.920,Proofterm: 32.521,4247,2022-05-08 12:07:53
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex5900_2600_100.smt2,0.167,2.239,Proofterm: 15.242,3989,2022-05-08 12:07:36
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex11200_2600_100.smt2,0.164,5.184,Proofterm: 33.803,4202,2022-05-08 12:07:58
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex9800_2600_100.smt2,0.143,2.604,Proofterm: 19.357,4107,2022-05-08 12:07:41
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex12200_2600_100.smt2,0.162,3.398,Proofterm: 43.677,4316,2022-05-08 12:08:07
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex6100_2600_100.smt2,0.127,2.356,Proofterm: 12.971,3989,2022-05-08 12:07:36
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex13000_2600_100.smt2,0.160,2.418,Proofterm: 26.872,4207,2022-05-08 12:07:51
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex12000_2600_100.smt2,0.197,3.032,Proofterm: 41.238,4316,2022-05-08 12:08:07
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex10700_2600_100.smt2,0.136,1.452,Proofterm: 29.499,4209,2022-05-08 12:07:54
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex6200_2600_100.smt2,0.160,2.238,Proofterm: 15.560,3989,2022-05-08 12:07:43
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex9500_2600_100.smt2,0.140,2.311,Proofterm: 18.555,4082,2022-05-08 12:07:47
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex12800_2600_100.smt2,0.148,2.362,Proofterm: 30.619,4262,2022-05-08 12:08:00
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex14200_2600_100.smt2,3.041,3.350,Proofterm: 17.433,3874,2022-05-08 12:07:53
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex10900_2600_100.smt2,0.151,2.004,Proofterm: 24.552,4234,2022-05-08 12:07:54
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex11900_2600_100.smt2,0.135,4.478,Proofterm: 41.258,4316,2022-05-08 12:08:14
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex8600_2600_100.smt2,0.169,4.004,Proofterm: 21.666,4036,2022-05-08 12:07:55
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex13400_2600_100.smt2,0.921,1.489,Proofterm: 5.928,3881,2022-05-08 12:07:38
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex10600_2600_100.smt2,0.143,0.960,Proofterm: 17.140,4186,2022-05-08 12:07:48
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex12400_2600_100.smt2,0.144,1.394,Proofterm: 34.746,4316,2022-05-08 12:08:07
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex10000_2600_100.smt2,0.127,2.341,Proofterm: 21.160,4134,2022-05-08 12:07:55
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex12700_2600_100.smt2,0.167,1.168,Proofterm: 19.004,4220,2022-05-08 12:07:51
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex11000_2600_100.smt2,0.149,3.185,Proofterm: 22.761,4133,2022-05-08 12:07:57
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex7800_2600_100.smt2,0.137,0.999,Proofterm: 8.024,3978,2022-05-08 12:07:40
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex12900_2600_100.smt2,0.170,1.177,Proofterm: 15.830,4207,2022-05-08 12:07:49
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex11500_2600_100.smt2,0.132,2.521,Proofterm: 18.029,4106,2022-05-08 12:07:52
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex11600_2600_100.smt2,0.142,1.991,Proofterm: 37.703,4374,2022-05-08 12:08:12
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex13200_2600_100.smt2,0.176,2.773,Proofterm: 33.751,4278,2022-05-08 12:08:10
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex10800_2600_100.smt2,0.183,2.001,Proofterm: 25.566,4209,2022-05-08 12:08:01
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex13500_2600_100.smt2,4.664,2.883,Proofterm: 15.335,3873,2022-05-08 12:07:58
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex5800_2600_100.smt2,0.133,1.756,Proofterm: 13.953,4026,2022-05-08 12:07:50
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex8900_2600_100.smt2,0.134,2.658,Proofterm: 17.290,4060,2022-05-08 12:07:54
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex6900_2600_100.smt2,0.139,0.989,Proofterm: 9.789,4012,2022-05-08 12:07:45
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex9300_2600_100.smt2,0.198,1.782,Proofterm: 13.665,4024,2022-05-08 12:07:50
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex6700_2600_100.smt2,0.178,1.106,Proofterm: 9.256,4012,2022-05-08 12:07:45
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex8100_2600_100.smt2,0.171,1.181,Proofterm: 11.358,3978,2022-05-08 12:07:48
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex13800_2600_100.smt2,2.452,2.048,Proofterm: 9.612,3895,2022-05-08 12:07:50
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex9000_2600_100.smt2,0.153,2.366,Proofterm: 15.895,4060,2022-05-08 12:07:54
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex11400_2600_100.smt2,0.181,2.019,Proofterm: 25.169,4202,2022-05-08 12:08:03
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex7100_2600_100.smt2,0.142,2.338,Proofterm: 14.384,4012,2022-05-08 12:07:53
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex8200_2600_100.smt2,0.160,1.160,Proofterm: 8.873,4036,2022-05-08 12:07:46
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex7700_2600_100.smt2,0.345,1.105,Proofterm: 12.173,4036,2022-05-08 12:07:50
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex11300_2600_100.smt2,0.164,1.059,Proofterm: 21.127,4202,2022-05-08 12:07:59
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex13700_2600_100.smt2,2.911,1.100,Proofterm: 10.512,3876,2022-05-08 12:07:52
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex14000_2600_100.smt2,2.936,2.121,Proofterm: 8.485,3887,2022-05-08 12:07:52
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex11100_2600_100.smt2,0.145,1.014,Proofterm: 23.662,4202,2022-05-08 12:08:02
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex7200_2600_100.smt2,0.174,0.854,Proofterm: 8.692,4012,2022-05-08 12:07:47
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex8000_2600_100.smt2,0.146,2.818,Proofterm: 16.438,3978,2022-05-08 12:07:58
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex6400_2600_100.smt2,0.183,0.926,Proofterm: 11.586,3989,2022-05-08 12:07:51
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex6000_2600_100.smt2,0.156,1.296,Proofterm: 11.824,3989,2022-05-08 12:07:52
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex13900_2600_100.smt2,2.384,1.347,Proofterm: 8.330,3886,2022-05-08 12:07:54
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex5000_2600_100.smt2,0.199,0.839,Proofterm: 6.289,3941,2022-05-08 12:07:48
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex6500_2600_100.smt2,0.164,1.720,Proofterm: 8.798,3989,2022-05-08 12:07:52
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex5300_2600_100.smt2,0.164,1.884,Proofterm: 14.206,4002,2022-05-08 12:07:58
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex6800_2600_100.smt2,0.177,1.230,Proofterm: 9.714,4012,2022-05-08 12:07:53
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex14100_2600_100.smt2,3.506,2.652,Proofterm: 12.236,3882,2022-05-08 12:08:03
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex7000_2600_100.smt2,0.165,1.300,Proofterm: 11.076,4012,2022-05-08 12:07:55
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex7400_2600_100.smt2,0.145,3.395,Proofterm: 18.964,4012,2022-05-08 12:08:06
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex7500_2600_100.smt2,0.150,0.838,Proofterm: 9.873,4012,2022-05-08 12:07:55
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex5100_2600_100.smt2,0.173,1.758,Proofterm: 12.963,3978,2022-05-08 12:07:59
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex11800_2600_100.smt2,0.202,2.744,Proofterm: 38.865,4316,2022-05-08 12:08:26
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex8500_2600_100.smt2,0.162,1.606,Proofterm: 12.866,4036,2022-05-08 12:07:59
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex11700_2600_100.smt2,0.151,2.349,Proofterm: 36.847,4316,2022-05-08 12:08:24
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex6300_2600_100.smt2,0.181,2.165,Proofterm: 15.187,3989,2022-05-08 12:08:02
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex5700_2600_100.smt2,0.145,0.900,Proofterm: 7.561,4002,2022-05-08 12:07:54
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex8300_2600_100.smt2,0.162,1.500,Proofterm: 13.914,4036,2022-05-08 12:08:01
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex7900_2600_100.smt2,0.181,0.946,Proofterm: 10.331,3978,2022-05-08 12:07:57
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex5600_2600_100.smt2,0.144,2.785,Proofterm: 17.555,4002,2022-05-08 12:08:06
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex10300_2600_100.smt2,0.168,0.922,Proofterm: 11.326,4076,2022-05-08 12:07:58
../smt-lib/QF_LIA/bofill-scheduling/SMT_random_LIA/ex9200_2600_100.smt2,0.175,2.942,Proofterm: 18.510,4024,2022-05-08 12:08:08
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex2900_2400_100.smt2,0.163,1.083,Proofterm: 13.422,3035,2022-05-08 12:08:01
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex3800_2400_100.smt2,0.127,0.915,Proofterm: 17.204,3075,2022-05-08 12:08:05
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex4960_2400_100.smt2,0.642,0.919,Proofterm: 94.569,3299,2022-05-08 12:09:25
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex2940_2400_100.smt2,0.135,0.783,Proofterm: 14.916,3035,2022-05-08 12:08:03
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex2120_2400_100.smt2,0.140,2.305,Proofterm: 29.382,3057,2022-05-08 12:08:20
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex2620_2400_100.smt2,0.133,0.809,Proofterm: 17.378,3035,2022-05-08 12:08:06
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex2600_2400_100.smt2,0.133,0.730,Proofterm: 15.518,3062,2022-05-08 12:08:04
../smt-lib/QF_LIA/bofill-scheduling/SMT_real_LIA/ex3020_2400_100.smt2,0.143,1.284,Proofterm: 13.935,3035,2022-05-08 12:08:03
