filename,Solve,Parse,ProofTerm,Steps
../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-40/problem__002.smt2,0.070,1.053,"Error: ../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-40/problem__002.smt2 la_generic: unexpected result ProofTerm(-17 >= 10 * x9 + -1 * x8 + -22 * x2 + -10 * x7 + -31 * x1 + 21 * x0 + -27 * x2 + x6 + -12 * x5 + -17 * x5, -32 >= 30 * x5 + -25 * x8 + 7 * x5 + -15 * x4 + 26 * x9 + -35 * x5 + 13 * x7 + x6 + -33 * x8 + 11 * x1, -25 >= 7 * x7 + 27 * x9 + 13 * x6 + -29 * x1 + -20 * x2 + 35 * x1 + -15 * x3 + -1 * x8 + 31 * x1 + 23 * x1, -31 >= 4 * x8 + -35 * x0 + 33 * x8 + -34 * x4 + 36 * x2 + -20 * x4 + 35 * x0 + -14 * x7 + -35 * x8 + 8 * x0, 12 >= 14 * x0 + 24 * x3 + 29 * x6 + 17 * x8 + 10 * x9 + -25 * x4 + 31 * x4 + x4 + 26 * x6 + -36 * x0, 20 >= 34 * x4 + -9 * x1 + 5 * x4 + -35 * x1 + -14 * x0 + -28 * x0 + 24 * x1 + -19 * x3 + -27 * x6 + 17 * x4, 15 >= 23 * x1 + 34 * x8 + -37 * x4 + -15 * x9 + 29 * x9 + 5 * x5 + -3 * x6 + -23 * x5 + 20 * x0, -18 >= 37 * x3 + 7 * x5 + -3 * x9 + 23 * x6 + -4 * x6 + -39 * x6 + -5 * x2 + -13 * x7 + 9 * x7 + 31 * x4, -2 >= 33 * x5 + 19 * x0 + 20 * x7 + -36 * x9 + -34 * x1 + -30 * x9 + 25 * x2 + 14 * x6 + -22 * x7 + 6 * x7, -24 >= 29 * x5 + 7 * x2 + -16 * x4 + -27 * x1 + 29 * x4 + -3 * x6 + -11 * x1 + -20 * x4 + 27 * x1, 15 >= 28 * x2 + -25 * x5 + 38 * x0 + -3 * x7 + 35 * x1 + 35 * x8 + -14 * x8 + -20 * x6 + -18 * x2 + -3 * x6 |- -618810249680300638 + (2 * x8 + 36 * x2 + -14 * x7 + 8 * x0 + -54 * x4) >= 0) 3.417649021022953",287,2022-05-08 12:33:05
../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-60/problem__004.smt2,0.115,0.740,Error: ../smt-lib/QF_LIA/CAV_2009_benchmarks/coef-size/smt/size-60/problem__004.smt2 currently lia_generic is not supported 1.0560914099914953,250,2022-05-08 12:33:03
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__031.smt2,0.148,2.533,Proofterm: 18.327,1393,2022-05-08 12:33:22
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__016.smt2,0.115,1.942,Proofterm: 11.836,1003,2022-05-08 12:33:15
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__034.smt2,0.139,2.313,Proofterm: 18.061,1393,2022-05-08 12:33:21
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__034.smt2,0.152,1.695,Proofterm: 15.282,1393,2022-05-08 12:33:18
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__031.smt2,0.160,1.886,Proofterm: 17.536,1393,2022-05-08 12:33:20
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__023.smt2,0.153,2.097,Error: ../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__023.smt2 currently lia_generic is not supported 13.850987576064654,1145,2022-05-08 12:33:17
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__033.smt2,0.246,1.739,Proofterm: 16.088,1393,2022-05-08 12:33:19
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__027.smt2,0.205,2.464,Proofterm: 16.507,1263,2022-05-08 12:33:20
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__030.smt2,0.235,1.682,Proofterm: 16.281,1262,2022-05-08 12:33:19
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__033.smt2,0.125,2.275,Proofterm: 16.947,1393,2022-05-08 12:33:20
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__032.smt2,0.224,1.783,Proofterm: 16.093,1392,2022-05-08 12:33:19
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__026.smt2,0.150,1.949,Proofterm: 16.894,1263,2022-05-08 12:33:20
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__029.smt2,0.229,1.757,Proofterm: 14.671,1263,2022-05-08 12:33:18
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__023.smt2,0.209,1.747,Proofterm: 13.885,1133,2022-05-08 12:33:17
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__035.smt2,0.114,1.799,Proofterm: 20.040,1393,2022-05-08 12:33:23
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem_2__027.smt2,0.113,2.086,Proofterm: 14.764,1263,2022-05-08 12:33:18
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__018.smt2,0.103,1.330,Proofterm: 11.544,1003,2022-05-08 12:33:14
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__032.smt2,0.111,1.837,Proofterm: 17.038,1393,2022-05-08 12:33:20
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__014.smt2,3.867,2.080,Error: ../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__014.smt2 currently lia_generic is not supported 10.503642021096312,882,2022-05-08 12:33:21
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/20-vars/problem__025.smt2,0.120,1.587,Proofterm: 15.155,1133,2022-05-08 12:33:18
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/30-vars/problem__032.smt2,0.266,3.092,Proofterm: 36.383,1933,2022-05-08 12:33:41
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem_2__024.smt2,0.124,1.070,Proofterm: 7.255,808,2022-05-08 12:33:10
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem__016.smt2,0.089,0.903,Proofterm: 6.538,703,2022-05-08 12:33:09
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem_2__025.smt2,0.128,1.048,Error: ../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem_2__025.smt2 currently lia_generic is not supported 6.4611924280179664,814,2022-05-08 12:33:09
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem__024.smt2,0.053,0.940,Proofterm: 7.799,808,2022-05-08 12:33:11
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem_2__020.smt2,0.142,1.146,Proofterm: 6.639,703,2022-05-08 12:33:10
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem_2__019.smt2,0.031,1.008,Proofterm: 6.400,703,2022-05-08 12:33:09
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem__023.smt2,0.056,0.924,Proofterm: 6.795,808,2022-05-08 12:33:10
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem_2__021.smt2,0.070,0.951,Proofterm: 8.508,808,2022-05-08 12:33:12
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem__022.smt2,0.057,0.989,Proofterm: 7.620,808,2022-05-08 12:33:11
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem_2__011.smt2,0.044,0.817,Proofterm: 5.966,598,2022-05-08 12:33:09
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem_2__022.smt2,0.062,0.860,Proofterm: 7.708,808,2022-05-08 12:33:11
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/15-vars/problem__025.smt2,0.065,1.167,Proofterm: 7.274,807,2022-05-08 12:33:11
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__031.smt2,0.079,0.898,Proofterm: 4.061,612,2022-05-08 12:33:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__024.smt2,0.060,0.656,Proofterm: 2.482,448,2022-05-08 12:33:05
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__030.smt2,0.129,0.642,Proofterm: 3.530,533,2022-05-08 12:33:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__026.smt2,0.103,1.257,Proofterm: 3.050,532,2022-05-08 12:33:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__020.smt2,0.098,0.545,Proofterm: 2.365,369,2022-05-08 12:33:05
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__011.smt2,0.057,0.705,Proofterm: 1.520,279,2022-05-08 12:33:05
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__016.smt2,0.153,0.849,Proofterm: 2.192,371,2022-05-08 12:33:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__034.smt2,0.183,0.732,Proofterm: 4.130,607,2022-05-08 12:33:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__025.smt2,0.196,0.646,Proofterm: 3.293,453,2022-05-08 12:33:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__034.smt2,0.047,0.768,Proofterm: 3.921,612,2022-05-08 12:33:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__031.smt2,0.038,0.914,Proofterm: 4.063,611,2022-05-08 12:33:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__033.smt2,0.052,0.886,Proofterm: 3.527,604,2022-05-08 12:33:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__027.smt2,0.045,0.654,Proofterm: 3.058,528,2022-05-08 12:33:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__024.smt2,0.056,0.600,Proofterm: 3.099,453,2022-05-08 12:33:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__030.smt2,0.045,0.944,Proofterm: 3.977,531,2022-05-08 12:33:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__012.smt2,0.060,1.040,Proofterm: 1.634,286,2022-05-08 12:33:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__004.smt2,0.052,0.391,Proofterm: 0.462,106,2022-05-08 12:33:04
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__033.smt2,0.062,1.002,Proofterm: 4.286,613,2022-05-08 12:33:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__029.smt2,0.057,0.919,Proofterm: 3.213,527,2022-05-08 12:33:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__028.smt2,0.029,0.707,Proofterm: 3.321,533,2022-05-08 12:33:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__032.smt2,0.062,0.758,Proofterm: 4.025,611,2022-05-08 12:33:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__026.smt2,0.049,0.847,Proofterm: 3.078,529,2022-05-08 12:33:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__019.smt2,0.038,0.651,Proofterm: 2.420,365,2022-05-08 12:33:06
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__029.smt2,0.027,0.659,Proofterm: 3.401,528,2022-05-08 12:33:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__035.smt2,0.032,0.867,Proofterm: 3.549,611,2022-05-08 12:33:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__021.smt2,0.021,0.640,Proofterm: 3.022,448,2022-05-08 12:33:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__035.smt2,0.089,0.791,Proofterm: 4.038,613,2022-05-08 12:33:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__022.smt2,0.090,0.651,Proofterm: 2.770,450,2022-05-08 12:33:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__021.smt2,0.032,0.807,Proofterm: 2.867,451,2022-05-08 12:33:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__027.smt2,0.077,1.012,Proofterm: 3.802,531,2022-05-08 12:33:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__032.smt2,0.028,0.764,Proofterm: 4.018,610,2022-05-08 12:33:09
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__017.smt2,0.156,0.561,Proofterm: 2.271,372,2022-05-08 12:33:07
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__028.smt2,0.037,0.692,Proofterm: 3.334,530,2022-05-08 12:33:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem_2__016.smt2,0.053,0.951,Proofterm: 2.647,371,2022-05-08 12:33:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/10-vars/problem__025.smt2,0.063,0.908,Proofterm: 3.070,453,2022-05-08 12:33:08
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__031.smt2,0.101,2.712,Proofterm: 26.341,1663,2022-05-08 12:33:33
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__034.smt2,0.096,2.782,Proofterm: 25.704,1663,2022-05-08 12:33:33
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__031.smt2,0.123,2.163,Error: ../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__031.smt2 currently lia_generic is not supported 24.145470004994422,1667,2022-05-08 12:33:31
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__033.smt2,0.085,2.535,Proofterm: 25.935,1663,2022-05-08 12:33:33
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem_2__029.smt2,0.076,2.319,Proofterm: 24.223,1508,2022-05-08 12:33:31
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__022.smt2,0.122,2.176,Error: ../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__022.smt2 currently lia_generic is not supported 17.57100881903898,1359,2022-05-08 12:33:24
../smt-lib/QF_LIA/CAV_2009_benchmarks/smt/25-vars/problem__032.smt2,0.081,2.643,Proofterm: 24.901,1663,2022-05-08 12:33:32
../smt-lib/QF_LIA/pb2010/normalized-j9028_2-unsat.smt2,3.434,0.433,Proofterm: 0.285,107,2022-05-08 12:33:11
../smt-lib/QF_LIA/pb2010/normalized-j602_7-unsat.smt2,3.003,0.768,Proofterm: 1.266,364,2022-05-08 12:33:11
../smt-lib/QF_LIA/pb2010/normalized-j12015_3-unsat.smt2,6.421,0.403,Proofterm: 0.330,143,2022-05-08 12:33:15
../smt-lib/QF_LIA/pb2010/normalized-j9048_1-unsat.smt2,4.617,0.689,Proofterm: 0.296,125,2022-05-08 12:33:13
../smt-lib/QF_LIA/pb2010/normalized-j9012_2-unsat.smt2,3.060,0.422,Proofterm: 0.471,116,2022-05-08 12:33:11
../smt-lib/QF_LIA/pb2010/normalized-j9015_10-unsat.smt2,3.503,0.687,Proofterm: 0.295,125,2022-05-08 12:33:11
../smt-lib/QF_LIA/pb2010/normalized-j6010_2-unsat.smt2,1.406,0.605,Proofterm: 0.180,71,2022-05-08 12:33:08
../smt-lib/QF_LIA/pb2010/normalized-j6030_9-unsat.smt2,2.947,0.705,Proofterm: 0.356,134,2022-05-08 12:33:11
../smt-lib/QF_LIA/pb2010/normalized-j308_1-unsat.smt2,0.391,0.344,Proofterm: 0.127,53,2022-05-08 12:33:06
../smt-lib/QF_LIA/pb2010/normalized-j1205_1-unsat.smt2,7.089,0.767,Proofterm: 0.322,143,2022-05-08 12:33:17
../smt-lib/QF_LIA/pb2010/normalized-j9014_1-unsat.smt2,4.199,0.683,Proofterm: 0.251,107,2022-05-08 12:33:13
../smt-lib/QF_LIA/pb2010/normalized-j9039_3-unsat.smt2,4.596,0.656,Proofterm: 0.263,107,2022-05-08 12:33:13
../smt-lib/QF_LIA/pb2010/normalized-j606_1-unsat.smt2,1.299,0.388,Proofterm: 0.424,62,2022-05-08 12:33:08
../smt-lib/QF_LIA/pb2010/normalized-j907_8-unsat.smt2,2.318,0.359,Proofterm: 0.397,98,2022-05-08 12:33:10
../smt-lib/QF_LIA/pb2010/normalized-j903_10-unsat.smt2,2.638,0.577,Proofterm: 0.262,107,2022-05-08 12:33:11
../smt-lib/QF_LIA/pb2010/normalized-j9010_6-unsat.smt2,4.513,0.610,Proofterm: 0.361,152,2022-05-08 12:33:14
../smt-lib/QF_LIA/pb2010/normalized-j6027_4-unsat.smt2,1.463,0.385,Proofterm: 0.203,80,2022-05-08 12:33:09
../smt-lib/QF_LIA/pb2010/normalized-j12023_3-unsat.smt2,8.923,0.674,Proofterm: 0.340,134,2022-05-08 12:33:20
../smt-lib/QF_LIA/pb2010/normalized-j6033_2-unsat.smt2,3.175,0.795,Proofterm: 0.280,125,2022-05-08 12:33:12
../smt-lib/QF_LIA/pb2010/normalized-j9035_1-unsat.smt2,18.052,0.538,Proofterm: 1.988,474,2022-05-08 12:33:31
../smt-lib/QF_LIA/pb2010/normalized-j603_2-unsat.smt2,1.517,0.354,Proofterm: 0.190,80,2022-05-08 12:33:09
../smt-lib/QF_LIA/pb2010/normalized-j12013_1-unsat.smt2,11.052,0.478,Proofterm: 0.416,161,2022-05-08 12:33:23
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_003.smt2,1.588,1.549,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_003.smt2 currently lia_generic is not supported 2.168918565963395,353,2022-05-08 12:33:13
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_017.smt2,2.465,2.170,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_017.smt2 currently lia_generic is not supported 2.7900619560386986,416,2022-05-08 12:33:16
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_004.smt2,6.561,7.806,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_004.smt2 currently lia_generic is not supported 2.1865668180398643,350,2022-05-08 12:33:29
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_012.smt2,0.066,0.556,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_012.smt2 currently lia_generic is not supported 2.2585071430075914,337,2022-05-08 12:33:09
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_001.smt2,3.700,2.645,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_001.smt2 currently lia_generic is not supported 3.46398421889171,422,2022-05-08 12:33:20
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_006.smt2,0.335,0.784,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_006.smt2 currently lia_generic is not supported 2.182759583927691,346,2022-05-08 12:33:10
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_009.smt2,0.233,1.081,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_009.smt2 currently lia_generic is not supported 2.131736099952832,341,2022-05-08 12:33:10
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_018.smt2,2.515,2.127,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_018.smt2 currently lia_generic is not supported 3.023169519030489,412,2022-05-08 12:33:17
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_005.smt2,1.870,2.140,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_005.smt2 currently lia_generic is not supported 2.0632863689679652,347,2022-05-08 12:33:15
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_012.smt2,3.018,2.019,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_012.smt2 currently lia_generic is not supported 2.4040179209550843,393,2022-05-08 12:33:17
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_004.smt2,0.781,1.223,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_004.smt2 currently lia_generic is not supported 2.2192294830456376,341,2022-05-08 12:33:12
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_016.smt2,32.012,20.584,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_016.smt2 currently lia_generic is not supported 2.8592827739194036,416,2022-05-08 12:34:32
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_013.smt2,0.439,0.775,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_013.smt2 currently lia_generic is not supported 2.0175630900776014,345,2022-05-08 12:33:10
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_003.smt2,2.666,3.349,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_003.smt2 currently lia_generic is not supported 2.1455704249674454,345,2022-05-08 12:33:18
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_015.smt2,3.926,3.387,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_015.smt2 currently lia_generic is not supported 2.0054207559442148,350,2022-05-08 12:33:20
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_013.smt2,0.399,1.150,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_013.smt2 currently lia_generic is not supported 2.4687716260086745,343,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_019.smt2,2.555,1.980,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_019.smt2 currently lia_generic is not supported 3.2018212319817394,419,2022-05-08 12:33:17
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_015.smt2,2.143,1.819,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_015.smt2 currently lia_generic is not supported 2.946189694106579,405,2022-05-08 12:33:16
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_016.smt2,0.876,1.608,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_016.smt2 currently lia_generic is not supported 2.0581459909444675,347,2022-05-08 12:33:12
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_002.smt2,0.484,0.859,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_002.smt2 currently lia_generic is not supported 2.2423011789796874,347,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_020.smt2,17.771,14.298,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_020.smt2 currently lia_generic is not supported 3.1203297020401806,405,2022-05-08 12:34:00
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_011.smt2,0.364,0.769,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_011.smt2 currently lia_generic is not supported 2.254902726970613,345,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_014.smt2,0.202,0.739,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_014.smt2 currently lia_generic is not supported 2.3235673690214753,331,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_006.smt2,0.032,0.670,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_006.smt2 la_generic: unexpected result 2.6772094949847087,397,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_015.smt2,0.024,1.019,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_015.smt2 la_generic: unexpected result 2.157464424963109,329,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_014.smt2,8.379,5.663,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_014.smt2 currently lia_generic is not supported 3.0332323670154437,403,2022-05-08 12:33:33
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_004.smt2,5.546,4.247,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_004.smt2 currently lia_generic is not supported 3.0139870709972456,413,2022-05-08 12:33:25
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_010.smt2,61.725,43.290,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_010.smt2 currently lia_generic is not supported 1.3551883099135011,356,2022-05-08 12:35:54
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_009.smt2,0.683,1.111,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_02_009.smt2 currently lia_generic is not supported 2.2289152279263362,355,2022-05-08 12:33:12
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_007.smt2,0.168,0.677,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_007.smt2 currently lia_generic is not supported 1.5163536639884114,320,2022-05-08 12:33:10
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_002.smt2,13.885,9.077,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_002.smt2 currently lia_generic is not supported 3.050277584930882,415,2022-05-08 12:33:47
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_010.smt2,0.720,1.333,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_010.smt2 currently lia_generic is not supported 2.935214897035621,413,2022-05-08 12:33:13
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_008.smt2,0.025,0.646,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_008.smt2 la_generic: unexpected result 2.727160610957071,392,2022-05-08 12:33:11
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_007.smt2,4.321,3.434,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_007.smt2 currently lia_generic is not supported 2.929158271988854,422,2022-05-08 12:33:23
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_005.smt2,4.270,3.776,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_005.smt2 currently lia_generic is not supported 2.9289337339578196,411,2022-05-08 12:33:23
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_003.smt2,1.797,1.567,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_03_003.smt2 currently lia_generic is not supported 2.666460628970526,405,2022-05-08 12:33:16
../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_016.smt2,0.243,0.961,Error: ../smt-lib/QF_LIA/cut_lemmas/20-vars/cut_lemma_01_016.smt2 currently lia_generic is not supported 1.7129255869658664,333,2022-05-08 12:33:11
