filename,Solve,Parse,ProofTerm,Steps
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-14-3-1-5-2.smt2,23.922,0.403,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-14-3-1-5-2.smt2 currently lia_generic is not supported,918
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-11-1-1-1-1.smt2,1.666,0.616,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-11-1-1-1-1.smt2 currently lia_generic is not supported,1446
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-11-18-3-3-4-1.smt2,58.429,0.586,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-11-18-3-3-4-1.smt2 currently lia_generic is not supported,5253
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-07-4-5-1-2.smt2,22.111,0.468,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-05-07-4-5-1-2.smt2 currently lia_generic is not supported,481
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-08-20-3-2-4-5.smt2,9.939,0.636,Proofterm: 6.589,1539
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-10-17-5-2-2-5.smt2,45.131,0.515,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-10-17-5-2-2-5.smt2 currently lia_generic is not supported,3863
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-08-14-2-3-3-5.smt2,6.027,0.676,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-08-14-2-3-3-5.smt2 currently lia_generic is not supported,1570
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-10-1-4-2-5.smt2,22.871,0.301,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-06-10-1-4-2-5.smt2 currently lia_generic is not supported,700
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-11-17-5-2-4-4.smt2,72.449,0.815,Proofterm: 9.217,5552
../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-10-2-4-5-3.smt2,24.906,0.441,Error: ../smt-lib/QF_UFLIA/mathsat/Wisa/xs-07-10-2-4-5-3.smt2 currently lia_generic is not supported,1759
