filename,Solve,Parse,ProofTerm,Steps
../smt-lib/AUFLIA/20170829-Rodin/smt8717691583715745137.smt2,0.040,0.500,Proofterm: 0.720,171
../smt-lib/AUFLIA/20170829-Rodin/smt6847120539390537892.smt2,0.172,0.752,Proofterm: 1.068,440
../smt-lib/AUFLIA/20170829-Rodin/smt3377599287556543854.smt2,0.131,1.148,Proofterm: 2.587,989
../smt-lib/AUFLIA/20170829-Rodin/smt8165829973752232184.smt2,0.055,0.284,Proofterm: 0.035,10
../smt-lib/AUFLIA/20170829-Rodin/smt2813909872176534744.smt2,0.044,0.394,Proofterm: 0.169,86
../smt-lib/AUFLIA/20170829-Rodin/smt1769654584429525997.smt2,0.039,0.651,Proofterm: 1.548,603
../smt-lib/AUFLIA/20170829-Rodin/smt883595953893691400.smt2,0.041,0.298,Proofterm: 0.531,114
../smt-lib/AUFLIA/20170829-Rodin/smt2213284030338512242.smt2,1.465,0.834,Proofterm: 1.123,461
../smt-lib/AUFLIA/20170829-Rodin/smt511748954890879478.smt2,0.200,1.282,Proofterm: 2.711,691
../smt-lib/AUFLIA/20170829-Rodin/smt5354277719765824768.smt2,0.082,0.345,Proofterm: 0.361,197
../smt-lib/AUFLIA/20170829-Rodin/smt3793100985651008744.smt2,0.029,0.307,Proofterm: 0.074,20
../smt-lib/AUFLIA/20170829-Rodin/smt2908233852339305464.smt2,0.026,0.218,Proofterm: 0.043,13
../smt-lib/AUFLIA/20170829-Rodin/smt157022089434564674.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt3911699271217407383.smt2,unknown,,,
../smt-lib/AUFLIA/20170829-Rodin/smt3534136111152705896.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt7445538880883974443.smt2,0.040,0.653,Proofterm: 0.906,351
../smt-lib/AUFLIA/20170829-Rodin/smt3460515567123994693.smt2,NO PROOF (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt2370683544275539232.smt2,NO PROOF (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt3639784000811325793.smt2,0.224,1.484,Proofterm: 11.059,2926
../smt-lib/AUFLIA/20170829-Rodin/smt6797311703278015873.smt2,0.046,1.022,Proofterm: 2.056,682
../smt-lib/AUFLIA/20170829-Rodin/smt121642227126350719.smt2,0.107,0.982,Proofterm: 2.769,1138
../smt-lib/AUFLIA/20170829-Rodin/smt776534273661115206.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt6415603738169546574.smt2,unknown,,,
../smt-lib/AUFLIA/20170829-Rodin/smt6138692038992130460.smt2,0.036,0.408,Proofterm: 0.727,378
../smt-lib/AUFLIA/20170829-Rodin/smt1610512121780462649.smt2,0.057,0.433,Proofterm: 0.483,204
../smt-lib/AUFLIA/20170829-Rodin/smt6223004470736054948.smt2,NO PROOF (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt5079765675711067046.smt2,UNSAT checking is timeout! (veriT),,,
../smt-lib/AUFLIA/20170829-Rodin/smt180530979292279200.smt2,0.049,0.235,Proofterm: 0.007,4
../smt-lib/AUFLIA/20170829-Rodin/smt2304909033023034280.smt2,0.176,0.329,Proofterm: 0.505,131
../smt-lib/AUFLIA/20170829-Rodin/smt2741869751710731600.smt2,UNSAT checking is timeout! (veriT),,,
