filename,Solve,Parse,Eval,Steps
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.889324.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.604760.smt2,0.277,0.324,Eval: 0.104.,44
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.888506.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1418032.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1151455.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.937532.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1491485.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.962048.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1207881.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1218210.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.642817.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.841033.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1401434.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1457802.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.939289.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1376130.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.723945.smt2,0.405,1.101,Eval: 0.943.,493
../smt-lib/UF/sledgehammer/TypeSafe/uf.797968.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.794285.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1055191.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.693955.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1048281.smt2,0.372,1.151,Eval: 1.009.,459
../smt-lib/UF/sledgehammer/TypeSafe/uf.1397579.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1496217.smt2,0.376,0.832,Eval: 0.899.,206
../smt-lib/UF/sledgehammer/TypeSafe/uf.1395862.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1385805.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1205854.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1034053.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.620851.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.708851.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.871810.smt2,0.426,0.503,Eval: 0.965.,62
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1454628.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.758388.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.774818.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1354233.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1124370.smt2,0.349,0.521,Eval: 0.892.,85
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1280964.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1242068.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.733243.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.754681.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.812728.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1136462.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1135242.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.904182.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1192738.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1452191.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.879561.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.640836.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.830433.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1314525.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1072411.smt2,0.339,0.428,Eval: 0.975.,85
../smt-lib/UF/sledgehammer/TypeSafe/uf.718073.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1450024.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.954143.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.719588.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.799398.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.651604.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1238001.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.832294.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1321835.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1225076.smt2,0.221,0.448,Eval: 0.173.,139
../smt-lib/UF/sledgehammer/TypeSafe/uf.780360.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1297155.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1236691.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1401641.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1475891.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.900052.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.739032.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.734386.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1379091.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1083624.smt2,0.389,0.233,Eval: 0.034.,9
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.769962.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.842355.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1285944.smt2,0.175,0.249,Eval: 0.037.,3
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.867679.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.800531.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1165906.smt2,0.349,0.394,Eval: 0.142.,177
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1062615.smt2,0.162,0.456,Eval: 0.141.,108
../smt-lib/UF/sledgehammer/TypeSafe/uf.917436.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.757160.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1147553.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.679876.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.596716.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1492364.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1483692.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1381702.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1189806.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.990468.smt2,0.051,0.774,Eval: 0.472.,597
../smt-lib/UF/sledgehammer/TypeSafe/uf.793278.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.651275.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.833179.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.919546.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.1114186.smt2,NO PROOF,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.910184.smt2,0.175,0.389,Eval: 0.124.,182
../smt-lib/UF/sledgehammer/TypeSafe/uf.1397855.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1020603.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.889617.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.753917.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.655487.smt2,3.816,0.886,Eval: 0.381.,332
../smt-lib/UF/sledgehammer/TypeSafe/smtlib.730719.smt2,timeout,,,
../smt-lib/UF/sledgehammer/TypeSafe/uf.1453635.smt2,timeout,,,
